"id","Country","Year","region","protest","protesterviolence","protesterdemand1","protesterdemand2","protesterdemand3","protesterdemand4","stateresponse1","stateresponse2","stateresponse3","stateresponse4","stateresponse5","stateresponse6","stateresponse7","Electoral_Score","Liberal_Score","Participatory_Score","Deliberative_Score","Egalitarian_Score","HDI_Score","violenceStatus","predicted_prob"
3752016002,"Finland",2016,"Europe",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.863,0.821,0.606,0.792,0.803,0.932,1,0.256216773195483
3752016003,"Finland",2016,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.863,0.821,0.606,0.792,0.803,0.932,0,0.256216773195483
3752016004,"Finland",2016,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.863,0.821,0.606,0.792,0.803,0.932,0,0.256216773195483
3752018001,"Finland",2018,"Europe",1,0,"political behavior, process","social restrictions",NA,".","ignore",NA,NA,NA,".",NA,NA,0.877,0.843,0.619,0.808,0.804,0.937,0,0.250310717169765
3801992001,"Sweden",1992,"Europe",1,0,"price increases, tax policy","political behavior, process",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.913,0.881,0.67,0.886,0.877,0.826,0,0.303137438017831
3802000001,"Sweden",2000,"Europe",1,0,"price increases, tax policy",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.914,0.88,0.686,0.883,0.871,0.903,0,0.272140185191544
3802008001,"Sweden",2008,"Europe",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.916,0.883,0.685,0.877,0.87,0.907,1,0.267127599893244
3802009001,"Sweden",2009,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.916,0.883,0.681,0.877,0.869,0.905,0,0.267553074918498
3802010001,"Sweden",2010,"Europe",1,0,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.915,0.883,0.679,0.877,0.871,0.911,1,0.265430473829968
3802010002,"Sweden",2010,"Europe",1,0,"social restrictions",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.915,0.883,0.679,0.877,0.871,0.911,0,0.265430473829968
3802013001,"Sweden",2013,"Europe",1,1,"police brutality","labor wage dispute",NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.917,0.887,0.671,0.866,0.856,0.933,1,0.25107386509243
3802016001,"Sweden",2016,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.914,0.881,0.657,0.871,0.845,0.94,0,0.251109270465719
3802016002,"Sweden",2016,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.914,0.881,0.657,0.871,0.845,0.94,0,0.251109270465719
3802017001,"Sweden",2017,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.914,0.881,0.655,0.873,0.836,0.942,0,0.25062802765009
3802017002,"Sweden",2017,"Europe",1,0,"social restrictions",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.914,0.881,0.655,0.873,0.836,0.942,1,0.25062802765009
3802018001,"Sweden",2018,"Europe",1,0,"social restrictions","political behavior, process",NA,".","ignore",NA,NA,NA,".",NA,NA,0.909,0.878,0.655,0.866,0.831,0.943,0,0.25032575539443
3802018002,"Sweden",2018,"Europe",1,0,"social restrictions","political behavior, process",NA,".","ignore",NA,NA,NA,".",NA,NA,0.909,0.878,0.655,0.866,0.831,0.943,0,0.25032575539443
3802019001,"Sweden",2019,"Europe",1,0,"political behavior, process",NA,NA,".","ignore",NA,NA,NA,".",NA,NA,0.901,0.871,0.649,0.833,0.824,0.945,0,0.243273559095685
3802019002,"Sweden",2019,"Europe",1,0,"political behavior, process",NA,NA,".","ignore",NA,NA,NA,".",NA,NA,0.901,0.871,0.649,0.833,0.824,0.945,0,0.243273559095685
3802019003,"Sweden",2019,"Europe",1,0,"political behavior, process",NA,NA,".","ignore",NA,NA,NA,".",NA,NA,0.901,0.871,0.649,0.833,0.824,0.945,0,0.243273559095685
3851992001,"Norway",1992,"Europe",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.878,0.845,0.633,0.85,0.839,0.861,0,0.2945282549273
3851999001,"Norway",1999,"Europe",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.881,0.848,0.658,0.851,0.841,0.909,0,0.275856595994887
3852000001,"Norway",2000,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.889,0.857,0.661,0.861,0.849,0.915,0,0.272106463312446
3852000002,"Norway",2000,"Europe",1,0,"price increases, tax policy",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.889,0.857,0.661,0.861,0.849,0.915,0,0.272106463312446
3852001001,"Norway",2001,"Europe",1,1,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.889,0.858,0.659,0.861,0.849,0.914,1,0.272063020107495
3852015001,"Norway",2015,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,".",0.895,0.864,0.646,0.867,0.85,0.947,0,0.256730964175709
3901992001,"Denmark",1992,"Europe",1,0,"price increases, tax policy","political behavior, process",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.908,0.88,0.728,0.863,0.869,0.815,0,0.306853831123811
3901993001,"Denmark",1993,"Europe",1,1,"political behavior, process",NA,NA,NA,"shootings","crowd dispersal",NA,NA,NA,NA,NA,0.908,0.88,0.733,0.863,0.869,0.822,1,0.304359310852424
3901993002,"Denmark",1993,"Europe",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.908,0.88,0.733,0.863,0.869,0.822,1,0.304359310852424
3902007001,"Denmark",2007,"Europe",1,1,"land farm issue",NA,NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.92,0.894,0.714,0.879,0.882,0.911,1,0.264648880073496
3902007002,"Denmark",2007,"Europe",1,1,"land farm issue","political behavior, process",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.92,0.894,0.714,0.879,0.882,0.911,1,0.264648880073496
3902008001,"Denmark",2008,"Europe",1,1,"police brutality",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.919,0.894,0.708,0.878,0.882,0.917,1,0.261862514767684
3902008002,"Denmark",2008,"Europe",1,1,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.919,0.894,0.708,0.878,0.882,0.917,1,0.261862514767684
3902009001,"Denmark",2009,"Europe",1,0,"political behavior, process",NA,NA,NA,"arrests","beatings",NA,NA,NA,NA,NA,0.919,0.894,0.719,0.872,0.882,0.914,1,0.262028429241798
3902014001,"Denmark",2014,"Europe",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.922,0.896,0.713,0.882,0.885,0.935,0,0.255281292939331
3902018001,"Denmark",2018,"Europe",1,0,"social restrictions",NA,NA,".","ignore",NA,NA,NA,".",NA,NA,0.918,0.889,0.708,0.875,0.88,0.939,0,0.254176462379353
3902019001,"Denmark",2019,"Europe",1,0,"labor wage dispute",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.914,0.884,0.702,0.873,0.876,0.94,1,0.255154150375895
4041994001,"Guinea-Bissau",1994,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore","accomodation",NA,NA,NA,NA,NA,0.251,0.148,0.108,0.139,0.153,NA,0,NA
4041999001,"Guinea-Bissau",1999,"Africa",1,0,"labor wage dispute",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.364,0.211,0.145,0.192,0.19,NA,0,NA
4041999002,"Guinea-Bissau",1999,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.364,0.211,0.145,0.192,0.19,NA,1,NA
4041999003,"Guinea-Bissau",1999,"Africa",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.364,0.211,0.145,0.192,0.19,NA,0,NA
4042001001,"Guinea-Bissau",2001,"Africa",1,1,"labor wage dispute",NA,NA,NA,"crowd dispersal","shootings","arrests","accomodation",NA,NA,NA,0.439,0.253,0.174,0.209,0.234,NA,1,NA
4042001002,"Guinea-Bissau",2001,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.439,0.253,0.174,0.209,0.234,NA,0,NA
4042001003,"Guinea-Bissau",2001,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.439,0.253,0.174,0.209,0.234,NA,0,NA
4042004001,"Guinea-Bissau",2004,"Africa",1,1,"labor wage dispute",NA,NA,NA,"crowd dispersal","shootings","killings","arrests",NA,NA,NA,0.376,0.229,0.164,0.226,0.214,NA,1,NA
4042004002,"Guinea-Bissau",2004,"Africa",1,1,"labor wage dispute",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.376,0.229,0.164,0.226,0.214,NA,1,NA
4042005001,"Guinea-Bissau",2005,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.458,0.278,0.2,0.259,0.247,0.403,1,0.571267878702965
4042005002,"Guinea-Bissau",2005,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.458,0.278,0.2,0.259,0.247,0.403,0,0.571267878702965
4042005003,"Guinea-Bissau",2005,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.458,0.278,0.2,0.259,0.247,0.403,1,0.571267878702965
4042005004,"Guinea-Bissau",2005,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.458,0.278,0.2,0.259,0.247,0.403,1,0.571267878702965
4042005005,"Guinea-Bissau",2005,"Africa",1,1,"political behavior, process",NA,NA,NA,"shootings","killings","crowd dispersal",NA,NA,NA,NA,0.458,0.278,0.2,0.259,0.247,0.403,1,0.571267878702965
4042005006,"Guinea-Bissau",2005,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.458,0.278,0.2,0.259,0.247,0.403,1,0.571267878702965
4042010001,"Guinea-Bissau",2010,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.45,0.275,0.203,0.28,0.243,0.436,0,0.567958339093909
4042011001,"Guinea-Bissau",2011,"Africa",1,0,"price increases, tax policy",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.447,0.273,0.202,0.279,0.243,0.445,0,0.564953527188846
4042011002,"Guinea-Bissau",2011,"Africa",1,0,"price increases, tax policy","removal of politician",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.447,0.273,0.202,0.279,0.243,0.445,0,0.564953527188846
4042011003,"Guinea-Bissau",2011,"Africa",1,0,"removal of politician",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.447,0.273,0.202,0.279,0.243,0.445,0,0.564953527188846
4042011004,"Guinea-Bissau",2011,"Africa",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.447,0.273,0.202,0.279,0.243,0.445,0,0.564953527188846
4042011005,"Guinea-Bissau",2011,"Africa",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.447,0.273,0.202,0.279,0.243,0.445,0,0.564953527188846
4042012001,"Guinea-Bissau",2012,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.329,0.181,0.158,0.206,0.193,0.448,1,0.606044793806527
4042013001,"Guinea-Bissau",2013,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.289,0.209,0.142,0.126,0.186,0.452,1,0.577673055850467
4042016001,"Guinea-Bissau",2016,"Africa",1,1,"removal of politician",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.5,0.305,0.222,0.229,0.281,0.468,1,0.504495813678776
4042017001,"Guinea-Bissau",2017,"Africa",1,0,"removal of politician","political behavior, process",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.497,0.31,0.22,0.236,0.278,0.47,0,0.50555618400565
4042017002,"Guinea-Bissau",2017,"Africa",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.497,0.31,0.22,0.236,0.278,0.47,0,0.50555618400565
4042018001,"Guinea-Bissau",2018,"Africa",1,0,"labor wage dispute","political behavior, process",NA,".","ignore",NA,NA,NA,".",NA,NA,0.51,0.32,0.237,0.233,0.272,0.472,0,0.496284014351763
4042019001,"Guinea-Bissau",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.526,0.334,0.24,0.26,0.279,0.48,0,0.492457457610372
4042019002,"Guinea-Bissau",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.526,0.334,0.24,0.26,0.279,0.48,1,0.492457457610372
4042019003,"Guinea-Bissau",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.526,0.334,0.24,0.26,0.279,0.48,1,0.492457457610372
4042019004,"Guinea-Bissau",2019,"Africa",1,1,"political behavior, process",NA,NA,NA,"killings","beatings","crowd dispersal",NA,NA,NA,NA,0.526,0.334,0.24,0.26,0.279,0.48,1,0.492457457610372
4111992001,"Equatorial Guinea",1992,"Africa",1,0,"political behavior, process",NA,NA,NA,"beatings","killings","arrests",NA,NA,NA,NA,0.163,0.052,0.048,0.061,0.103,NA,1,NA
4111993001,"Equatorial Guinea",1993,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.172,0.053,0.05,0.063,0.105,NA,0,NA
4112000001,"Equatorial Guinea",2000,"Africa",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.188,0.056,0.049,0.066,0.102,0.525,0,0.597788505508701
4112013001,"Equatorial Guinea",2013,"Africa",1,0,"political behavior, process","removal of politician",NA,NA,"arrests","crowd dispersal",NA,NA,NA,NA,NA,0.181,0.056,0.054,0.064,0.101,0.585,1,0.571434925032133
4321990001,"Mali",1990,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.201,0.145,0.105,0.137,0.173,0.234,0,0.726206359115378
4321990002,"Mali",1990,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.201,0.145,0.105,0.137,0.173,0.234,0,0.726206359115378
4321991001,"Mali",1991,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore","shootings","killings",NA,NA,NA,NA,0.207,0.153,0.134,0.202,0.189,0.241,1,0.742637726372719
4321991002,"Mali",1991,"Africa",1,1,"political behavior, process","removal of politician",NA,NA,"ignore","crowd dispersal","killings","accomodation","shootings",NA,NA,0.207,0.153,0.134,0.202,0.189,0.241,1,0.742637726372719
4321991003,"Mali",1991,"Africa",1,0,"removal of politician","political behavior, process",NA,NA,"accomodation","shootings","killings",NA,NA,NA,NA,0.207,0.153,0.134,0.202,0.189,0.241,1,0.742637726372719
4321993001,"Mali",1993,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore","crowd dispersal","killings",NA,NA,NA,NA,0.586,0.422,0.41,0.502,0.39,0.253,1,0.662694062142326
4321994001,"Mali",1994,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore","crowd dispersal",NA,NA,NA,NA,NA,0.586,0.422,0.41,0.502,0.39,0.26,1,0.659591904734019
4321997001,"Mali",1997,"Africa",1,1,"political behavior, process","removal of politician",NA,NA,"ignore","crowd dispersal",NA,NA,NA,NA,NA,0.546,0.391,0.386,0.463,0.371,0.285,1,0.655700483511533
4321997002,"Mali",1997,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore","crowd dispersal","arrests",NA,NA,NA,NA,0.546,0.391,0.386,0.463,0.371,0.285,1,0.655700483511533
4321997003,"Mali",1997,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore","crowd dispersal",NA,NA,NA,NA,NA,0.546,0.391,0.386,0.463,0.371,0.285,1,0.655700483511533
4321997004,"Mali",1997,"Africa",1,1,"political behavior, process","removal of politician",NA,NA,"ignore","crowd dispersal","arrests",NA,NA,NA,NA,0.546,0.391,0.386,0.463,0.371,0.285,1,0.655700483511533
4321997005,"Mali",1997,"Africa",1,1,"political behavior, process","removal of politician",NA,NA,"ignore","crowd dispersal",NA,NA,NA,NA,NA,0.546,0.391,0.386,0.463,0.371,0.285,1,0.655700483511533
4321997006,"Mali",1997,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore","crowd dispersal","killings",NA,NA,NA,NA,0.546,0.391,0.386,0.463,0.371,0.285,1,0.655700483511533
4321997007,"Mali",1997,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore","crowd dispersal","arrests",NA,NA,NA,NA,0.546,0.391,0.386,0.463,0.371,0.285,1,0.655700483511533
4321998001,"Mali",1998,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore","crowd dispersal","arrests","accomodation",NA,NA,NA,0.511,0.367,0.361,0.437,0.349,0.294,1,0.659512911421213
4322000001,"Mali",2000,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal","accomodation",NA,NA,NA,NA,NA,0.511,0.369,0.358,0.437,0.349,0.312,1,0.650569017078044
4322000002,"Mali",2000,"Africa",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.511,0.369,0.358,0.437,0.349,0.312,0,0.650569017078044
4322002001,"Mali",2002,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.595,0.403,0.409,0.487,0.402,0.334,0,0.623169564238973
4322004001,"Mali",2004,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.624,0.42,0.423,0.508,0.419,0.356,0,0.60607172224271
4322005001,"Mali",2005,"Africa",1,0,"political behavior, process","price increases, tax policy",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.624,0.42,0.421,0.508,0.419,0.367,0,0.600664151570318
4322007001,"Mali",2007,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.609,0.412,0.408,0.495,0.41,0.371,1,0.600654352587901
4322007002,"Mali",2007,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.609,0.412,0.408,0.495,0.41,0.371,1,0.600654352587901
4322008001,"Mali",2008,"Africa",1,1,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.604,0.41,0.402,0.491,0.406,0.394,1,0.590042701343929
4322008002,"Mali",2008,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal","shootings","killings",NA,NA,NA,NA,0.604,0.41,0.402,0.491,0.406,0.394,1,0.590042701343929
4322009001,"Mali",2009,"Africa",1,0,"political behavior, process","social restrictions",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.604,0.41,0.401,0.493,0.407,0.401,0,0.587396551332085
4322011001,"Mali",2011,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.607,0.405,0.398,0.495,0.407,0.413,1,0.58257961781263
4322011002,"Mali",2011,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.607,0.405,0.398,0.495,0.407,0.413,0,0.58257961781263
4322012001,"Mali",2012,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.352,0.232,0.262,0.334,0.27,0.413,0,0.657382957985957
4322012002,"Mali",2012,"Africa",1,1,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.352,0.232,0.262,0.334,0.27,0.413,1,0.657382957985957
4322012003,"Mali",2012,"Africa",1,0,"police brutality",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.352,0.232,0.262,0.334,0.27,0.413,1,0.657382957985957
4322012004,"Mali",2012,"Africa",1,0,"police brutality",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.352,0.232,0.262,0.334,0.27,0.413,0,0.657382957985957
4322012005,"Mali",2012,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.352,0.232,0.262,0.334,0.27,0.413,0,0.657382957985957
4322013001,"Mali",2013,"Africa",1,0,"police brutality",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.327,0.194,0.227,0.312,0.238,0.413,0,0.666043165481021
4322013002,"Mali",2013,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.327,0.194,0.227,0.312,0.238,0.413,1,0.666043165481021
4322016001,"Mali",2016,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.544,0.35,0.328,0.45,0.346,0.422,0,0.594892688888935
4322016002,"Mali",2016,"Africa",1,0,"political behavior, process","labor wage dispute",NA,NA,"shootings","killings",NA,NA,NA,NA,NA,0.544,0.35,0.328,0.45,0.346,0.422,1,0.594892688888935
4322016003,"Mali",2016,"Africa",1,1,"political behavior, process",NA,NA,NA,"shootings","killings","crowd dispersal",NA,NA,NA,NA,0.544,0.35,0.328,0.45,0.346,0.422,1,0.594892688888935
4322016004,"Mali",2016,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.544,0.35,0.328,0.45,0.346,0.422,0,0.594892688888935
4322017001,"Mali",2017,"Africa",1,0,"political behavior, process",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.53,0.327,0.32,0.417,0.343,0.427,0,0.591818181082614
4322017002,"Mali",2017,"Africa",1,0,"removal of politician","political behavior, process",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.53,0.327,0.32,0.417,0.343,0.427,0,0.591818181082614
4322018001,"Mali",2018,"Africa",1,1,"political behavior, process",NA,NA,".","beatings","crowd dispersal",NA,NA,".",NA,NA,0.515,0.308,0.309,0.398,0.313,0.431,1,0.592727579741052
4322018002,"Mali",2018,"Africa",1,0,"political behavior, process","removal of politician",NA,".","ignore",NA,NA,NA,".",NA,NA,0.515,0.308,0.309,0.398,0.313,0.431,0,0.592727579741052
4322018003,"Mali",2018,"Africa",1,0,"political behavior, process","removal of politician",NA,".","ignore",NA,NA,NA,".",NA,NA,0.515,0.308,0.309,0.398,0.313,0.431,0,0.592727579741052
4322018004,"Mali",2018,"Africa",1,0,"political behavior, process","removal of politician",NA,".","ignore",NA,NA,NA,".",NA,NA,0.515,0.308,0.309,0.398,0.313,0.431,0,0.592727579741052
4322018005,"Mali",2018,"Africa",1,0,"political behavior, process","removal of politician",NA,".","ignore",NA,NA,NA,".",NA,NA,0.515,0.308,0.309,0.398,0.313,0.431,0,0.592727579741052
4322018006,"Mali",2018,"Africa",1,0,"political behavior, process",NA,NA,".","ignore",NA,NA,NA,".",NA,NA,0.515,0.308,0.309,0.398,0.313,0.431,0,0.592727579741052
4322019001,"Mali",2019,"Africa",1,0,"political behavior, process","removal of politician",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.511,0.32,0.309,0.419,0.32,0.434,1,0.597279436327646
4322019002,"Mali",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.511,0.32,0.309,0.419,0.32,0.434,0,0.597279436327646
4322019003,"Mali",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.511,0.32,0.309,0.419,0.32,0.434,0,0.597279436327646
4322019004,"Mali",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.511,0.32,0.309,0.419,0.32,0.434,0,0.597279436327646
4322019005,"Mali",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.511,0.32,0.309,0.419,0.32,0.434,0,0.597279436327646
4322019006,"Mali",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.511,0.32,0.309,0.419,0.32,0.434,0,0.597279436327646
4322019007,"Mali",2019,"Africa",1,0,"political behavior, process",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.511,0.32,0.309,0.419,0.32,0.434,0,0.597279436327646
4331993001,"Senegal",1993,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.618,0.456,0.347,0.517,0.429,0.377,0,0.582704019836316
4331993002,"Senegal",1993,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.618,0.456,0.347,0.517,0.429,0.377,1,0.582704019836316
4331993003,"Senegal",1993,"Africa",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.618,0.456,0.347,0.517,0.429,0.377,1,0.582704019836316
4331993004,"Senegal",1993,"Africa",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.618,0.456,0.347,0.517,0.429,0.377,0,0.582704019836316
4331993005,"Senegal",1993,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.618,0.456,0.347,0.517,0.429,0.377,0,0.582704019836316
4331994001,"Senegal",1994,"Africa",1,1,"price increases, tax policy",NA,NA,NA,"killings",NA,NA,NA,NA,NA,NA,0.635,0.469,0.356,0.528,0.439,0.376,1,0.577652807091915
4331996001,"Senegal",1996,"Africa",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.647,0.475,0.376,0.538,0.45,0.379,0,0.575725137409603
4331997001,"Senegal",1997,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.647,0.478,0.376,0.538,0.45,0.38,1,0.574244167614712
4331998001,"Senegal",1998,"Africa",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.649,0.48,0.376,0.54,0.451,0.382,1,0.572631486952885
4332001001,"Senegal",2001,"Africa",1,1,"labor wage dispute",NA,NA,NA,"crowd dispersal","shootings","killings","accomodation",NA,NA,NA,0.601,0.439,0.382,0.539,0.45,0.405,1,0.594287977312563
4332001002,"Senegal",2001,"Africa",1,0,"police brutality","labor wage dispute",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.601,0.439,0.382,0.539,0.45,0.405,0,0.594287977312563
4332001003,"Senegal",2001,"Africa",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.601,0.439,0.382,0.539,0.45,0.405,0,0.594287977312563
4332001004,"Senegal",2001,"Africa",1,0,"social restrictions","political behavior, process",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.601,0.439,0.382,0.539,0.45,0.405,0,0.594287977312563
4332001005,"Senegal",2001,"Africa",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.601,0.439,0.382,0.539,0.45,0.405,0,0.594287977312563
